rule_id,lang,severity,category,cc_type,cc_impact,effort_min,file,line,message,tier
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,310,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,327,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,344,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,361,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,asi/asiSafetyMonitor.js,375,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,asi/asiSafetyMonitor.js,396,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,asi/asiSafetyMonitor.js,447,Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,asi/asiSafetyMonitor.js,449,Don't use a zero fraction in the number. 1m MAINTAINABILITY 12 javascript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:asi/ asiSafetyMonitor.js(l ine 450) Don't use a zero fraction in the number.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,asi/asiSafetyMonitor.js,451,Don't use a zero fraction in the number.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,asi/asiSafetyMonitor.js,512,"Remove this useless assignment to variable ""riskCategory"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,512,Remove the declaration of the unused 'riskCategory' variable.,TIER3
javascript:S1874,javascript,MINOR,MAINTAINABILITY,,,15,asi/asiSafetyMonitor.js,540,"'(from: number, length?: number): string' is deprecated.",TIER3
javascript:S1874,javascript,MINOR,MAINTAINABILITY,,,15,asi/asiSafetyMonitor.js,630,"'(from: number, length?: number): string' is deprecated.",TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,721,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S1186,javascript,CRITICAL,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,726,Unexpected empty method 'cleanupOldInciden ts'.,TIER3
javascript:S1186,javascript,CRITICAL,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,727,Unexpected empty method 'optimizeSafetyThre sholds'.,TIER3
javascript:S1186,javascript,CRITICAL,MAINTAINABILITY,,,5,asi/asiSafetyMonitor.js,728,Unexpected empty method 'updateSafetyProto cols'.,TIER3
javascript:S125,javascript,MAJOR,MAINTAINABILITY,,,5,audio.js,3,commented out code.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,audio.js,6,`globalThis.window` over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,audio.js,9,over `window`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,audio.js,13,fi eld declaration over `this` assignment in constructor for static values.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,audio.js,92,over `window`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,audio.js,92,over `window`.,TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,audio.js,93,exception or don't catch it at all. 1h MAINTAINABILITY 13 javascript:S2486 Exceptions should not be ignored MINOR P:audio.js(line 102) Handle this exception or don't catch it at all.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,audio.js,324,"optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/mocks/audioManagerMock.js,9,Don't use a zero fraction in the number.,TIER3
javascript:S7746,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/mocks/audioManagerMock.js,24,Prefer `return value` over `return Promise.resolve(val ue)`.,TIER3
javascript:S7746,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/mocks/audioManagerMock.js,28,Prefer `return value` over `return Promise.resolve(val ue)`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,legacy_tests/tests_old/manual/AudioManagerMock.js,7,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S3516,javascript,BLOCKER,MAINTAINABILITY,,,6,src/voice/AudioMutex.js,90,Refactor this function to not always return the same value.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/voice/AudioQueue.js,51,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S6836,javascript,MAJOR,MAINTAINABILITY,,,5,src/voice/AudioQueue.js,249,Unexpected lexical declaration in case block.,TIER3
javascript:S4165,javascript,MAJOR,MAINTAINABILITY,,,5,src/voice/AudioQueue.js,250,"Review this redundant assignment: ""indexToRemove"" already holds the assigned value along all execution paths.",TIER3
javascript:S4165,javascript,MAJOR,MAINTAINABILITY,,,5,src/voice/AudioQueue.js,263,"Review this redundant assignment: ""indexToRemove"" already holds the assigned value along all execution paths.",TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,audit-prism-vitals.js,14,"Remove this useless assignment to variable ""prismBus"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,audit-prism-vitals.js,14,Remove the declaration of the unused 'prismBus' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,5,audit-prism-vitals.js,22,"Remove this useless assignment to variable ""prismLogger"". 1m MAINTAINABILITY 14 javascript:S1481 Unused local variables and functions should be removed MINOR P:audit-prism- vitals.js(line 22) Remove the declaration of the unused 'prismLogger' variable.",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,audit-prism-vitals.js,30,Remove the declaration of the unused 'getTrustContext' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,audit-prism-vitals.js,30,"Remove this useless assignment to variable ""getTrustContext"".",TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,audit-prism-vitals.js,73,"Remove this useless assignment to variable ""consensus"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,audit-prism-vitals.js,73,Remove the declaration of the unused 'consensus' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,audit-prism-vitals.js,77,"Remove this useless assignment to variable ""security"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,audit-prism-vitals.js,77,Remove the declaration of the unused 'security' variable.,TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,audit-prism-vitals.js,81,Remove the declaration of the unused 'report' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,audit-prism-vitals.js,81,"Remove this useless assignment to variable ""report"".",TIER3
python:S3776,python,CRITICAL,MAINTAINABILITY,,,8,src/prism_salesops/qa/audit.py,57,Refactor this function to reduce its Cognitive Complexity from 47 to the 15 allowed.,TIER3
python:S3776,python,CRITICAL,MAINTAINABILITY,,,8,src/prism_salesops/qa/audit.py,240,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/audit_test_quality.js,14,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/audit_test_quality.js,15,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/audit_test_quality.js,16,Prefer `node:url` over `url`.,TIER3
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,scripts/audit_test_quality.js,38,Refactor this function to reduce its Cognitive Complexity from 43 to the 15 allowed.,TIER3
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,5,scripts/audit_test_quality.js,196,"Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed. 12m MAINTAINABILITY 15 javascript:S7772 Node.js built-in modules should be imported using the ""node:"" protocol MINOR P:scripts/ audit_trust_capabili ties.js(line 10) Prefer `node:fs` over `fs`.",TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/audit_trust_capabilities.js,11,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/audit_trust_capabilities.js,12,Prefer `node:url` over `url`.,TIER3
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,scripts/audit_trust_capabilities.js,90,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,TIER3
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,scripts/audit_trust_capabilities.js,155,Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.,TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,scripts/audit_trust_capabilities.js,186,Handle this exception or don't catch it at all.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/stress/autocannon.js,2,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,__tests_legacy__/stress/autocannon.js,3,Prefer `node:path` over `path`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,__tests_legacy__/stress/autocannon.js,200,Prefer top-level await over using a promise chain.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,asi/autoSupervisionEngine.js,7,Prefer `node:events` over `events`.,TIER3
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,asi/autoSupervisionEngine.js,47,Don't use a zero fraction in the number.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,asi/autoSupervisionEngine.js,162,Extract this nested ternary operation into an independent statement.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,asi/autoSupervisionEngine.js,319,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S1186,javascript,CRITICAL,MAINTAINABILITY,,,5,asi/autoSupervisionEngine.js,556,Unexpected empty method 'adjustSafetyParam eters'.,TIER3
javascript:S1186,javascript,CRITICAL,MAINTAINABILITY,,,5,asi/autoSupervisionEngine.js,561,Unexpected empty method 'updateStrategyWei ghts'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/batchObserver.js,1,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/batchObserver.js,2,"Prefer `node:path` over `path`. 5m MAINTAINABILITY 16 javascript:S7772 Node.js built-in modules should be imported using the ""node:"" protocol MINOR P:monitoring/ batchObserver.js(lin e 3) Prefer `node:url` over `url`.",TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,test/batchTest.js,77,Prefer top-level await over using a promise chain.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/bench-core.js,3,Prefer `node:perf_hooks` over `perf_hooks`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/bench-core.js,4,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/bench-core.js,5,Prefer `node:path` over `path`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,scripts/bench-core.js,153,Prefer top-level await over using a promise chain.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,10,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,11,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,12,Prefer `node:crypto` over `crypto`.,TIER3
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,perf/benchmark.js,218,Prefer `Number.parseInt` over `parseInt`.,TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,perf/benchmark.js,234,Handle this exception or don't catch it at all.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,431,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,445,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,494,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,perf/benchmark.js,583,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,12,Remove this unused import of 'ConsensusManage r'. 1m MAINTAINABILITY 17 typescript:S1128 Unnecessary imports should be removed MINOR P:__tests__/core/ prismcore/ branches-95.spec.t s(line 13) Remove this unused import of 'SecureJournalMan ager'.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,14,Remove this unused import of 'getTrustContext'.,TIER2
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,70,"Remove this useless assignment to variable ""totalModules"".",TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,71,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,129,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,145,Don't use a zero fraction in the number.,TIER2
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,155,"Remove this useless assignment to variable ""originalProcessDe cisionDeterministic"" .",TIER2
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,171,"Remove this useless assignment to variable ""originalCalculateE xpectedStateHash"" .",TIER2
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,218,"Remove this useless assignment to variable ""originalAttemptPro viderRequest"".",TIER2
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-95.spec.ts,296,"Remove this useless assignment to variable ""originalSimulatePr oviderRequest"".",TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,__tests__/core/prismcore/branches-target-95-final.spec.ts,64,Don't use a zero fraction in the number.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-integrity.mjs,10,Prefer `node:crypto` over `crypto`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-integrity.mjs,11,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-integrity.mjs,12,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-integrity.mjs,13,"Prefer `node:url` over `url`. 5m MAINTAINABILITY 18 javascript:S7772 Node.js built-in modules should be imported using the ""node:"" protocol MINOR P:scripts/build- integrity.mjs(line 89) Prefer `node:fs` over `fs`.",TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,scripts/build-integrity.mjs,110,Prefer top-level await over an async function `buildIntegrity` call.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-validation-summary.mjs,10,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-validation-summary.mjs,11,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-validation-summary.mjs,12,Prefer `node:url` over `url`.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,scripts/build-validation-summary.mjs,95,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/build-validation-summary.mjs,183,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,scripts/build-validation-summary.mjs,209,Prefer top-level await over an async function `buildValidationSum mary` call.,TIER3
python:S3776,python,CRITICAL,MAINTAINABILITY,,,8,src/prism_salesops/cadence.py,27,Refactor this function to reduce its Cognitive Complexity from 29 to the 15 allowed.,TIER3
python:S5754,python,CRITICAL,MAINTAINABILITY,,,5,src/prism_salesops/cadence.py,102,Specify an exception class to catch or reraise the exception,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/chat/ChatFileProcessor.js,12,Prefer `node:path` over `path`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,src/chat/ChatFileProcessor.js,138,Prefer `String#replaceAll()` over `String#replace()`.,TIER1
javascript:S6535,javascript,MAJOR,MAINTAINABILITY,,,5,src/chat/ChatFileProcessor.js,139,Unnecessary escape character: \/.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,src/chat/ChatFileProcessor.js,139,Prefer `String#replaceAll()` over `String#replace()`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,src/chat/ChatFileProcessor.js,140,Prefer `String#replaceAll()` over `String#replace()`.,TIER1
typescript:S1854,typescript,MAJOR,MAINTAINABILITY,,,1,__tests__/chat/ChatFileProcessor.test.ts,195,"Remove this useless assignment to variable ""result"". 1m MAINTAINABILITY 19 typescript:S4325 Redundant casts and non-null assertions should be avoided MINOR P:__tests__/chat/ ChatFileProcessor.t est.ts(line 340) This assertion is unnecessary since the receiver accepts the original type of the express",TIER2
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,backend/routes/chatUpload.js,21,Remove this unused import of 'InputMode'.,TIER1
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,backend/routes/chatUpload.js,86,Prefer `Number.parseFloat` over `parseFloat`.,TIER1
